order_id,order_date,quantity,category,status
104778,2025-01-22,1,Пионы,completed
104779,2025-01-22,1,Сборные букеты,completed
104780,2025-01-22,1,Хризантемы,completed
104781,2025-01-23,2,Сборные букеты,completed
104782,2025-01-23,1,Тюльпаны,pending
104783,2025-01-23,2,Тюльпаны,pending
104784,2025-01-23,2,Розы,completed
104785,2025-01-23,2,Сборные букеты,completed
104786,2025-01-23,2,Розы,cancelled
104787,2025-01-23,1,Сборные букеты,completed
104788,2025-01-23,1,Тюльпаны,completed
104789,2025-01-23,1,Сборные букеты,completed
104790,2025-01-23,1,Тюльпаны,completed
104791,2025-01-23,1,Розы,completed
104792,2025-01-23,1,Тюльпаны,completed
104793,2025-01-24,1,Композиции,completed
104794,2025-01-24,2,Розы,completed
104795,2025-01-24,1,Сборные букеты,completed
104796,2025-01-24,1,Тюльпаны,completed
104797,2025-01-24,2,Розы,completed
104798,2025-01-24,2,Пионы,completed
104799,2025-01-24,2,Розы,completed
104800,2025-01-24,1,Композиции,completed
104801,2025-01-24,1,Тюльпаны,completed
104802,2025-01-24,1,Тюльпаны,completed
104803,2025-01-24,2,Сборные букеты,completed
104804,2025-01-24,2,Пионы,completed
104805,2025-01-25,1,Розы,completed
104806,2025-01-25,1,Тюльпаны,completed
104807,2025-01-25,1,Сборные букеты,completed
104808,2025-01-25,1,Розы,completed
104809,2025-01-25,1,Тюльпаны,completed
104810,2025-01-26,1,Хризантемы,completed
104811,2025-01-26,1,Розы,completed
104812,2025-01-26,2,Розы,completed
104813,2025-01-26,2,Хризантемы,cancelled
104814,2025-01-26,3,Розы,completed
104815,2025-01-26,1,Сборные букеты,completed
104816,2025-01-27,1,Розы,completed
104817,2025-01-27,2,Композиции,completed
104818,2025-01-27,2,Розы,completed
104819,2025-01-27,1,Розы,completed
104820,2025-01-27,1,Розы,completed
104821,2025-01-27,1,Розы,pending
104822,2025-01-27,1,Тюльпаны,completed
104823,2025-01-27,2,Сборные букеты,cancelled
104824,2025-01-27,1,Розы,completed
104825,2025-01-27,1,Сборные букеты,pending
104826,2025-01-27,2,Сборные букеты,completed
104827,2025-01-28,2,Сборные букеты,completed
104828,2025-01-28,1,Розы,completed
104829,2025-01-28,1,Хризантемы,completed
104830,2025-01-28,1,Сборные букеты,pending
104831,2025-01-28,2,Розы,completed
104832,2025-01-28,1,Композиции,pending
104833,2025-01-28,1,Сборные букеты,completed
104834,2025-01-29,1,Розы,completed
104835,2025-01-29,1,Сборные букеты,completed
104836,2025-01-29,1,Розы,completed
104837,2025-01-29,1,Композиции,pending
104838,2025-01-29,1,Сборные букеты,completed
104839,2025-01-29,1,Пионы,completed
104840,2025-01-29,1,Хризантемы,completed
104841,2025-01-29,2,Розы,completed
104842,2025-01-30,1,Тюльпаны,completed
104843,2025-01-30,1,Хризантемы,completed
104844,2025-01-30,1,Розы,completed
104845,2025-01-30,1,Розы,completed
104846,2025-01-30,1,Тюльпаны,pending
104847,2025-01-30,1,Розы,completed
104848,2025-01-30,2,Пионы,completed
104849,2025-01-30,2,Пионы,cancelled
104850,2025-01-30,1,Розы,completed
104851,2025-01-30,1,Сборные букеты,completed
104852,2025-01-30,1,Тюльпаны,completed
104853,2025-01-30,1,Розы,completed
104854,2025-01-30,1,Композиции,completed
104855,2025-01-30,2,Розы,completed
104856,2025-01-31,1,Сборные букеты,completed
104857,2025-01-31,2,Хризантемы,completed
104858,2025-01-31,2,Сборные букеты,completed
104859,2025-01-31,1,Тюльпаны,completed
104860,2025-01-31,2,Розы,completed
104861,2025-01-31,1,Тюльпаны,completed
104862,2025-01-31,1,Сборные букеты,completed
104863,2025-01-31,1,Розы,completed
104864,2025-01-31,2,Розы,pending
104865,2025-01-31,1,Розы,completed
104866,2025-01-31,1,Розы,completed
104867,2025-01-31,1,Сборные букеты,completed
104868,2025-01-31,1,Композиции,completed
104869,2025-01-31,1,Тюльпаны,completed
104870,2025-02-01,1,Пионы,completed
104871,2025-02-01,1,Сборные букеты,completed
104872,2025-02-01,1,Хризантемы,pending
104873,2025-02-01,1,Тюльпаны,completed
104874,2025-02-01,1,Сборные букеты,completed
104875,2025-02-01,1,Тюльпаны,completed
104876,2025-02-01,2,Тюльпаны,completed
104877,2025-02-01,1,Розы,completed
104878,2025-02-01,1,Сборные букеты,completed
104879,2025-02-01,3,Тюльпаны,pending
104880,2025-02-01,1,Сборные букеты,pending
104881,2025-02-01,3,Тюльпаны,completed
104882,2025-02-01,1,Композиции,completed
104883,2025-02-01,2,Сборные букеты,completed
104884,2025-02-01,1,Розы,completed
104885,2025-02-01,3,Розы,completed
104886,2025-02-01,1,Тюльпаны,pending
104887,2025-02-01,1,Тюльпаны,completed
104888,2025-02-02,2,Композиции,pending
104889,2025-02-02,1,Композиции,completed
104890,2025-02-02,1,Розы,completed
104891,2025-02-02,1,Тюльпаны,completed
104892,2025-02-02,2,Розы,completed
104893,2025-02-02,2,Розы,completed
104894,2025-02-02,1,Сборные букеты,completed
104895,2025-02-02,1,Сборные букеты,completed
104896,2025-02-02,2,Розы,completed
104897,2025-02-02,1,Сборные букеты,cancelled
104898,2025-02-03,2,Пионы,completed
104899,2025-02-03,1,Тюльпаны,cancelled
104900,2025-02-03,2,Сборные букеты,cancelled
104901,2025-02-03,1,Композиции,completed
104902,2025-02-03,1,Тюльпаны,completed
104903,2025-02-03,1,Розы,pending
104904,2025-02-03,1,Розы,completed
104905,2025-02-03,1,Розы,completed
104906,2025-02-03,2,Композиции,pending
104907,2025-02-03,1,Розы,completed
104908,2025-02-03,1,Сборные букеты,completed
104909,2025-02-03,1,Розы,completed
104910,2025-02-03,2,Сборные букеты,completed
104911,2025-02-03,1,Сборные букеты,completed
104912,2025-02-03,1,Розы,completed
104913,2025-02-03,2,Тюльпаны,completed
104914,2025-02-03,1,Тюльпаны,pending
104915,2025-02-03,1,Сборные букеты,completed
104916,2025-02-03,1,Пионы,completed
104917,2025-02-04,1,Сборные букеты,completed
104918,2025-02-04,1,Тюльпаны,completed
104919,2025-02-04,2,Композиции,completed
104920,2025-02-04,1,Композиции,cancelled
104921,2025-02-04,2,Розы,completed
104922,2025-02-04,1,Розы,completed
104923,2025-02-04,2,Пионы,pending
104924,2025-02-04,1,Сборные букеты,completed
104925,2025-02-04,2,Композиции,completed
104926,2025-02-04,1,Розы,completed
104927,2025-02-04,2,Хризантемы,completed
104928,2025-02-05,3,Сборные букеты,pending
104929,2025-02-05,2,Розы,completed
104930,2025-02-05,2,Тюльпаны,completed
104931,2025-02-05,1,Пионы,completed
104932,2025-02-05,1,Пионы,completed
104933,2025-02-05,1,Розы,completed
104934,2025-02-05,1,Пионы,completed
104935,2025-02-05,1,Тюльпаны,completed
104936,2025-02-05,3,Тюльпаны,completed
104937,2025-02-05,1,Хризантемы,completed
104938,2025-02-05,2,Сборные букеты,completed
104939,2025-02-05,1,Розы,completed
104940,2025-02-06,2,Сборные букеты,completed
104941,2025-02-06,1,Розы,completed
104942,2025-02-06,2,Тюльпаны,completed
104943,2025-02-06,1,Хризантемы,completed
104944,2025-02-06,1,Композиции,pending
104945,2025-02-06,1,Пионы,pending
104946,2025-02-06,2,Хризантемы,completed
104947,2025-02-06,1,Сборные букеты,completed
104948,2025-02-06,1,Композиции,completed
104949,2025-02-06,1,Розы,completed
104950,2025-02-06,1,Композиции,completed
104951,2025-02-06,1,Тюльпаны,completed
104952,2025-02-06,1,Розы,completed
104953,2025-02-07,1,Тюльпаны,completed
104954,2025-02-07,2,Розы,completed
104955,2025-02-07,1,Сборные букеты,completed
104956,2025-02-07,1,Сборные букеты,pending
104957,2025-02-07,1,Пионы,completed
104958,2025-02-07,2,Тюльпаны,completed
104959,2025-02-07,1,Хризантемы,completed
104960,2025-02-07,1,Пионы,completed
104961,2025-02-07,1,Хризантемы,completed
104962,2025-02-07,1,Тюльпаны,completed
104963,2025-02-07,1,Розы,completed
104964,2025-02-07,1,Сборные букеты,completed
104965,2025-02-08,2,Сборные букеты,completed
104966,2025-02-08,2,Розы,completed
104967,2025-02-08,1,Пионы,pending
104968,2025-02-08,2,Тюльпаны,completed
104969,2025-02-08,2,Хризантемы,completed
104970,2025-02-08,1,Розы,completed
104971,2025-02-08,1,Хризантемы,pending
104972,2025-02-08,1,Сборные букеты,completed
104973,2025-02-08,3,Хризантемы,completed
104974,2025-02-08,1,Розы,completed
104975,2025-02-08,2,Розы,completed
104976,2025-02-08,1,Розы,pending
104977,2025-02-08,1,Сборные букеты,completed
104978,2025-02-08,1,Тюльпаны,completed
104979,2025-02-08,1,Тюльпаны,completed
104980,2025-02-08,1,Розы,pending
104981,2025-02-08,1,Тюльпаны,completed
104982,2025-02-09,2,Тюльпаны,completed
104983,2025-02-09,2,Пионы,completed
104984,2025-02-09,2,Композиции,completed
104985,2025-02-09,1,Розы,completed
104986,2025-02-09,2,Сборные букеты,completed
104987,2025-02-09,2,Хризантемы,completed
104988,2025-02-09,3,Хризантемы,completed
104989,2025-02-09,1,Тюльпаны,completed
104990,2025-02-09,2,Розы,pending
104991,2025-02-10,1,Тюльпаны,pending
104992,2025-02-10,1,Пионы,completed
104993,2025-02-10,1,Сборные букеты,completed
104994,2025-02-10,3,Тюльпаны,completed
104995,2025-02-10,1,Пионы,completed
104996,2025-02-10,1,Тюльпаны,completed
104997,2025-02-10,1,Тюльпаны,completed
104998,2025-02-10,1,Хризантемы,completed
104999,2025-02-10,1,Розы,pending
105000,2025-02-10,1,Тюльпаны,completed
105001,2025-02-10,1,Розы,completed
105002,2025-02-10,2,Пионы,completed
105003,2025-02-10,1,Пионы,completed
105004,2025-02-10,1,Сборные букеты,completed
105005,2025-02-10,1,Хризантемы,completed
105006,2025-02-11,1,Хризантемы,completed
105007,2025-02-11,1,Тюльпаны,completed
105008,2025-02-11,2,Розы,completed
105009,2025-02-11,1,Сборные букеты,completed
105010,2025-02-11,2,Сборные букеты,cancelled
105011,2025-02-11,1,Розы,completed
105012,2025-02-11,1,Тюльпаны,completed
105013,2025-02-11,1,Сборные букеты,completed
105014,2025-02-11,1,Композиции,completed
105015,2025-02-11,1,Тюльпаны,completed
105016,2025-02-11,1,Розы,completed
105017,2025-02-11,1,Хризантемы,cancelled
105018,2025-02-12,1,Розы,completed
105019,2025-02-12,1,Розы,completed
105020,2025-02-12,1,Сборные букеты,completed
105021,2025-02-12,1,Тюльпаны,cancelled
105022,2025-02-12,1,Розы,completed
105023,2025-02-12,2,Композиции,completed
105024,2025-02-12,1,Сборные букеты,completed
105025,2025-02-12,1,Розы,completed
105026,2025-02-12,3,Розы,completed
105027,2025-02-12,1,Сборные букеты,pending
105028,2025-02-12,2,Розы,completed
105029,2025-02-12,1,Сборные букеты,completed
105030,2025-02-12,1,Тюльпаны,completed
105031,2025-02-12,1,Розы,completed
105032,2025-02-12,1,Розы,completed
105033,2025-02-12,1,Розы,completed
105034,2025-02-12,1,Тюльпаны,completed
105035,2025-02-13,1,Тюльпаны,completed
105036,2025-02-13,1,Композиции,completed
105037,2025-02-13,1,Розы,completed
105038,2025-02-13,1,Тюльпаны,completed
105039,2025-02-13,1,Тюльпаны,completed
105040,2025-02-13,2,Розы,completed
105041,2025-02-13,1,Сборные букеты,completed
105042,2025-02-13,1,Розы,completed
105043,2025-02-13,1,Тюльпаны,completed
105044,2025-02-13,1,Сборные букеты,completed
105045,2025-02-13,2,Тюльпаны,completed
105046,2025-02-13,2,Тюльпаны,completed
105047,2025-02-13,1,Розы,pending
105048,2025-02-13,1,Сборные букеты,completed
105049,2025-02-13,1,Хризантемы,completed
105050,2025-02-13,3,Розы,completed
105051,2025-02-13,1,Хризантемы,completed
105052,2025-02-13,1,Тюльпаны,completed
105053,2025-02-13,1,Тюльпаны,cancelled
105054,2025-02-13,1,Розы,completed
105055,2025-02-13,1,Пионы,completed
105056,2025-02-13,1,Композиции,completed
105057,2025-02-13,1,Розы,completed
105058,2025-02-14,1,Хризантемы,completed
105059,2025-02-14,1,Хризантемы,completed
105060,2025-02-14,1,Сборные букеты,completed
105061,2025-02-14,1,Сборные букеты,completed
105062,2025-02-14,1,Композиции,completed
105063,2025-02-14,2,Розы,completed
105064,2025-02-14,3,Розы,completed
105065,2025-02-14,1,Сборные букеты,completed
105066,2025-02-14,1,Сборные букеты,completed
105067,2025-02-14,1,Сборные букеты,completed
105068,2025-02-14,1,Розы,completed
105069,2025-02-14,1,Тюльпаны,completed
105070,2025-02-14,1,Хризантемы,completed
105071,2025-02-14,1,Розы,pending
105072,2025-02-14,2,Хризантемы,completed
105073,2025-02-14,1,Сборные букеты,completed
105074,2025-02-14,1,Розы,completed
105075,2025-02-14,1,Композиции,completed
105076,2025-02-14,1,Тюльпаны,cancelled
105077,2025-02-14,1,Розы,completed
105078,2025-02-14,1,Розы,completed
105079,2025-02-14,1,Композиции,completed
105080,2025-02-14,2,Тюльпаны,completed
105081,2025-02-14,1,Пионы,completed
105082,2025-02-14,1,Пионы,completed
105083,2025-02-14,1,Хризантемы,completed
105084,2025-02-14,1,Тюльпаны,pending
105085,2025-02-14,1,Розы,cancelled
105086,2025-02-14,1,Хризантемы,completed
105087,2025-02-14,1,Тюльпаны,completed
105088,2025-02-14,1,Композиции,completed
105089,2025-02-14,1,Тюльпаны,completed
105090,2025-02-14,2,Тюльпаны,completed
105091,2025-02-14,1,Тюльпаны,completed
105092,2025-02-14,1,Розы,completed
105093,2025-02-14,2,Розы,completed
105094,2025-02-14,1,Розы,completed
105095,2025-02-14,1,Сборные букеты,completed
105096,2025-02-14,1,Пионы,completed
105097,2025-02-14,1,Сборные букеты,completed
105098,2025-02-14,1,Хризантемы,completed
105099,2025-02-14,2,Тюльпаны,completed
105100,2025-02-14,2,Розы,completed
105101,2025-02-14,1,Розы,completed
105102,2025-02-14,1,Пионы,completed
105103,2025-02-14,2,Тюльпаны,completed
105104,2025-02-14,1,Сборные букеты,completed
105105,2025-02-14,1,Тюльпаны,completed
105106,2025-02-14,1,Сборные букеты,completed
105107,2025-02-14,2,Пионы,completed
105108,2025-02-14,3,Композиции,completed
105109,2025-02-14,2,Тюльпаны,completed
105110,2025-02-14,2,Тюльпаны,completed
105111,2025-02-14,1,Композиции,completed
105112,2025-02-14,1,Розы,completed
105113,2025-02-14,1,Тюльпаны,completed
105114,2025-02-14,2,Сборные букеты,completed
105115,2025-02-14,2,Розы,completed
105116,2025-02-14,1,Пионы,completed
105117,2025-02-14,2,Хризантемы,completed
105118,2025-02-14,1,Тюльпаны,completed
105119,2025-02-14,1,Пионы,completed
105120,2025-02-14,2,Сборные букеты,cancelled
105121,2025-02-14,2,Тюльпаны,completed
105122,2025-02-14,1,Сборные букеты,completed
105123,2025-02-14,1,Хризантемы,completed
105124,2025-02-14,1,Хризантемы,completed
105125,2025-02-14,1,Сборные букеты,completed
105126,2025-02-14,2,Розы,completed
105127,2025-02-14,2,Пионы,completed
105128,2025-02-14,1,Пионы,completed
105129,2025-02-14,2,Пионы,completed
105130,2025-02-14,2,Хризантемы,completed
105131,2025-02-14,1,Тюльпаны,completed
105132,2025-02-14,1,Тюльпаны,pending
105133,2025-02-14,1,Тюльпаны,completed
105134,2025-02-14,1,Тюльпаны,completed
105135,2025-02-14,2,Хризантемы,completed
105136,2025-02-14,1,Пионы,completed
105137,2025-02-15,1,Розы,completed
105138,2025-02-15,2,Розы,cancelled
105139,2025-02-15,2,Сборные букеты,pending
105140,2025-02-15,3,Сборные букеты,completed
105141,2025-02-15,2,Композиции,completed
105142,2025-02-15,1,Хризантемы,completed
105143,2025-02-15,1,Тюльпаны,completed
105144,2025-02-15,1,Тюльпаны,completed
105145,2025-02-15,1,Сборные букеты,completed
105146,2025-02-15,1,Розы,completed
105147,2025-02-15,1,Розы,completed
105148,2025-02-15,1,Розы,completed
105149,2025-02-15,1,Розы,completed
105150,2025-02-15,1,Сборные букеты,completed
105151,2025-02-15,1,Хризантемы,pending
105152,2025-02-15,2,Сборные букеты,completed
105153,2025-02-15,1,Сборные букеты,completed
105154,2025-02-16,1,Тюльпаны,completed
105155,2025-02-16,1,Розы,completed
105156,2025-02-16,3,Сборные букеты,completed
105157,2025-02-16,2,Розы,completed
105158,2025-02-16,1,Тюльпаны,completed
105159,2025-02-16,1,Тюльпаны,completed
105160,2025-02-16,1,Сборные букеты,completed
105161,2025-02-16,1,Хризантемы,completed
105162,2025-02-16,2,Розы,completed
105163,2025-02-16,1,Хризантемы,completed
105164,2025-02-16,1,Розы,completed
105165,2025-02-16,2,Сборные букеты,completed
105166,2025-02-16,1,Пионы,completed
105167,2025-02-16,1,Пионы,completed
105168,2025-02-16,1,Хризантемы,completed
105169,2025-02-16,1,Сборные букеты,completed
105170,2025-02-16,1,Розы,completed
105171,2025-02-17,1,Розы,completed
105172,2025-02-17,3,Хризантемы,completed
105173,2025-02-17,2,Розы,completed
105174,2025-02-17,1,Композиции,completed
105175,2025-02-17,1,Розы,completed
105176,2025-02-17,1,Тюльпаны,completed
105177,2025-02-17,1,Сборные букеты,completed
105178,2025-02-17,2,Сборные букеты,completed
105179,2025-02-17,1,Композиции,completed
105180,2025-02-17,2,Розы,completed
105181,2025-02-17,1,Тюльпаны,completed
105182,2025-02-17,1,Розы,completed
105183,2025-02-17,2,Розы,pending
105184,2025-02-17,1,Сборные букеты,completed
105185,2025-02-17,1,Тюльпаны,completed
105186,2025-02-17,2,Сборные букеты,pending
105187,2025-02-17,2,Тюльпаны,completed
105188,2025-02-18,2,Сборные букеты,completed
105189,2025-02-18,2,Сборные букеты,completed
105190,2025-02-18,1,Сборные букеты,cancelled
105191,2025-02-18,2,Розы,cancelled
105192,2025-02-18,2,Розы,completed
105193,2025-02-18,1,Композиции,completed
105194,2025-02-18,2,Розы,completed
105195,2025-02-18,2,Хризантемы,completed
105196,2025-02-19,1,Розы,completed
105197,2025-02-19,1,Композиции,pending
105198,2025-02-19,1,Пионы,completed
105199,2025-02-19,1,Тюльпаны,completed
105200,2025-02-19,1,Сборные букеты,completed
105201,2025-02-19,2,Хризантемы,completed
105202,2025-02-19,2,Сборные букеты,completed
105203,2025-02-19,2,Тюльпаны,pending
105204,2025-02-19,2,Композиции,completed
105205,2025-02-19,1,Розы,completed
105206,2025-02-20,2,Сборные букеты,completed
105207,2025-02-20,1,Розы,completed
105208,2025-02-20,1,Сборные букеты,completed
105209,2025-02-20,1,Сборные букеты,completed
105210,2025-02-20,1,Тюльпаны,completed
105211,2025-02-20,1,Сборные букеты,completed
105212,2025-02-20,1,Розы,completed
105213,2025-02-20,1,Пионы,completed
105214,2025-02-20,1,Розы,completed
105215,2025-02-20,1,Пионы,completed
105216,2025-02-21,1,Пионы,completed
105217,2025-02-21,1,Розы,completed
105218,2025-02-21,2,Тюльпаны,completed
105219,2025-02-21,1,Розы,completed
105220,2025-02-21,1,Сборные букеты,completed
105221,2025-02-21,1,Пионы,completed
105222,2025-02-21,2,Сборные букеты,completed
105223,2025-02-21,1,Пионы,completed
105224,2025-02-21,1,Пионы,completed
105225,2025-02-21,2,Тюльпаны,completed
105226,2025-02-21,1,Тюльпаны,completed
105227,2025-02-21,1,Сборные букеты,completed
105228,2025-02-21,1,Сборные букеты,completed
105229,2025-02-21,1,Композиции,completed
105230,2025-02-22,2,Сборные букеты,completed
105231,2025-02-22,1,Розы,completed
105232,2025-02-22,2,Сборные букеты,completed
105233,2025-02-22,1,Тюльпаны,completed
105234,2025-02-22,2,Сборные букеты,completed
105235,2025-02-22,2,Сборные букеты,cancelled
105236,2025-02-22,2,Тюльпаны,completed
105237,2025-02-22,1,Тюльпаны,pending
105238,2025-02-22,1,Пионы,completed
105239,2025-02-22,1,Пионы,pending
105240,2025-02-22,1,Тюльпаны,completed
105241,2025-02-22,1,Тюльпаны,completed
105242,2025-02-22,1,Сборные букеты,completed
105243,2025-02-22,3,Розы,completed
105244,2025-02-22,1,Пионы,completed
105245,2025-02-22,1,Сборные букеты,completed
105246,2025-02-22,1,Пионы,completed
105247,2025-02-22,2,Хризантемы,pending
105248,2025-02-22,1,Тюльпаны,completed
105249,2025-02-22,3,Тюльпаны,completed
105250,2025-02-22,1,Сборные букеты,completed
105251,2025-02-22,1,Хризантемы,completed
105252,2025-02-22,1,Пионы,completed
105253,2025-02-22,2,Композиции,completed
105254,2025-02-22,3,Хризантемы,completed
105255,2025-02-23,1,Розы,completed
105256,2025-02-23,1,Розы,completed
105257,2025-02-23,2,Тюльпаны,completed
105258,2025-02-23,1,Композиции,pending
105259,2025-02-23,1,Розы,completed
105260,2025-02-23,3,Тюльпаны,completed
105261,2025-02-23,1,Розы,completed
105262,2025-02-23,1,Тюльпаны,completed
105263,2025-02-23,1,Тюльпаны,completed
105264,2025-02-23,2,Розы,completed
105265,2025-02-24,1,Тюльпаны,pending
105266,2025-02-24,1,Тюльпаны,completed
105267,2025-02-24,2,Сборные букеты,pending
105268,2025-02-24,1,Хризантемы,completed
105269,2025-02-24,1,Тюльпаны,cancelled
105270,2025-02-24,1,Хризантемы,completed
105271,2025-02-24,2,Пионы,completed
105272,2025-02-24,1,Композиции,completed
105273,2025-02-24,1,Сборные букеты,completed
105274,2025-02-24,1,Пионы,completed
105275,2025-02-24,2,Сборные букеты,completed
105276,2025-02-24,1,Розы,completed
105277,2025-02-24,1,Композиции,completed
105278,2025-02-24,1,Тюльпаны,completed
105279,2025-02-24,1,Хризантемы,completed
105280,2025-02-25,1,Тюльпаны,completed
105281,2025-02-25,1,Сборные букеты,pending
105282,2025-02-25,2,Сборные букеты,completed
105283,2025-02-25,2,Тюльпаны,completed
105284,2025-02-25,1,Сборные букеты,completed
105285,2025-02-25,1,Пионы,completed
105286,2025-02-25,2,Тюльпаны,completed
105287,2025-02-25,1,Тюльпаны,completed
105288,2025-02-25,2,Тюльпаны,completed
105289,2025-02-26,1,Тюльпаны,completed
105290,2025-02-26,1,Тюльпаны,completed
105291,2025-02-26,1,Розы,completed
105292,2025-02-26,2,Тюльпаны,completed
105293,2025-02-26,1,Сборные букеты,completed
105294,2025-02-26,2,Сборные букеты,completed
105295,2025-02-26,1,Сборные букеты,completed
105296,2025-02-26,1,Розы,completed
105297,2025-02-26,1,Розы,completed
105298,2025-02-27,1,Сборные букеты,completed
105299,2025-02-27,1,Сборные букеты,completed
105300,2025-02-27,1,Сборные букеты,completed
105301,2025-02-27,1,Розы,completed
105302,2025-02-27,2,Тюльпаны,completed
105303,2025-02-27,2,Розы,completed
105304,2025-02-27,1,Сборные букеты,completed
105305,2025-02-27,1,Сборные букеты,completed
105306,2025-02-27,1,Розы,completed
105307,2025-02-27,2,Розы,cancelled
105308,2025-02-27,1,Сборные букеты,completed
105309,2025-02-27,1,Хризантемы,completed
105310,2025-02-27,1,Хризантемы,completed
105311,2025-02-28,1,Розы,completed
105312,2025-02-28,1,Розы,completed
105313,2025-02-28,1,Хризантемы,completed
105314,2025-02-28,1,Композиции,completed
105315,2025-02-28,2,Композиции,completed
105316,2025-02-28,1,Хризантемы,cancelled
105317,2025-02-28,1,Тюльпаны,completed
105318,2025-02-28,2,Розы,completed
105319,2025-02-28,3,Тюльпаны,completed
105320,2025-02-28,2,Сборные букеты,pending
105321,2025-02-28,1,Тюльпаны,completed
105322,2025-02-28,1,Хризантемы,cancelled
105323,2025-02-28,2,Розы,completed
105324,2025-02-28,2,Сборные букеты,completed
105325,2025-02-28,1,Композиции,completed
105326,2025-02-28,3,Розы,completed
105327,2025-02-28,1,Сборные букеты,completed
105328,2025-03-01,1,Розы,completed
105329,2025-03-01,1,Тюльпаны,pending
105330,2025-03-01,1,Розы,completed
105331,2025-03-01,1,Композиции,completed
105332,2025-03-01,1,Пионы,completed
105333,2025-03-01,1,Розы,completed
105334,2025-03-01,1,Тюльпаны,completed
105335,2025-03-01,3,Розы,completed
105336,2025-03-01,3,Композиции,completed
105337,2025-03-01,1,Розы,completed
105338,2025-03-01,1,Тюльпаны,completed
105339,2025-03-01,1,Композиции,completed
105340,2025-03-01,1,Сборные букеты,completed
105341,2025-03-01,1,Розы,completed
105342,2025-03-01,1,Тюльпаны,completed
105343,2025-03-01,1,Розы,completed
105344,2025-03-01,1,Тюльпаны,completed
105345,2025-03-01,1,Тюльпаны,completed
105346,2025-03-01,1,Розы,completed
105347,2025-03-01,1,Розы,completed
105348,2025-03-01,1,Тюльпаны,completed
105349,2025-03-02,1,Тюльпаны,completed
105350,2025-03-02,1,Тюльпаны,completed
105351,2025-03-02,1,Сборные букеты,completed
105352,2025-03-02,2,Пионы,cancelled
105353,2025-03-02,2,Розы,completed
105354,2025-03-02,1,Тюльпаны,completed
105355,2025-03-02,2,Композиции,completed
105356,2025-03-02,1,Композиции,completed
105357,2025-03-02,1,Пионы,completed
105358,2025-03-02,2,Тюльпаны,completed
105359,2025-03-02,2,Розы,completed
105360,2025-03-02,1,Пионы,completed
105361,2025-03-02,1,Хризантемы,completed
105362,2025-03-02,1,Розы,completed
105363,2025-03-03,2,Композиции,completed
105364,2025-03-03,1,Композиции,completed
105365,2025-03-03,1,Пионы,completed
105366,2025-03-03,1,Розы,completed
105367,2025-03-03,2,Сборные букеты,completed
105368,2025-03-03,1,Хризантемы,completed
105369,2025-03-03,2,Сборные букеты,completed
105370,2025-03-03,2,Розы,completed
105371,2025-03-03,1,Тюльпаны,completed
105372,2025-03-03,3,Пионы,completed
105373,2025-03-03,2,Сборные букеты,completed
105374,2025-03-03,1,Сборные букеты,completed
105375,2025-03-03,1,Розы,completed
105376,2025-03-03,1,Композиции,completed
105377,2025-03-03,1,Розы,pending
105378,2025-03-03,1,Хризантемы,completed
105379,2025-03-03,2,Розы,completed
105380,2025-03-03,2,Хризантемы,completed
105381,2025-03-03,2,Сборные букеты,completed
105382,2025-03-03,1,Пионы,completed
105383,2025-03-03,1,Сборные букеты,completed
105384,2025-03-04,2,Розы,completed
105385,2025-03-04,1,Розы,completed
105386,2025-03-04,1,Тюльпаны,completed
105387,2025-03-04,1,Сборные букеты,completed
105388,2025-03-04,1,Сборные букеты,completed
105389,2025-03-04,2,Розы,completed
105390,2025-03-04,1,Тюльпаны,completed
105391,2025-03-04,1,Тюльпаны,completed
105392,2025-03-04,1,Розы,completed
105393,2025-03-04,1,Тюльпаны,completed
105394,2025-03-04,1,Сборные букеты,completed
105395,2025-03-04,1,Тюльпаны,completed
105396,2025-03-04,1,Композиции,completed
105397,2025-03-04,2,Пионы,completed
105398,2025-03-04,1,Тюльпаны,completed
105399,2025-03-04,1,Пионы,completed
105400,2025-03-04,1,Сборные букеты,completed
105401,2025-03-04,1,Хризантемы,completed
105402,2025-03-04,1,Розы,completed
105403,2025-03-04,1,Сборные букеты,completed
105404,2025-03-04,1,Тюльпаны,pending
105405,2025-03-04,1,Сборные букеты,completed
105406,2025-03-04,3,Тюльпаны,cancelled
105407,2025-03-05,1,Сборные букеты,completed
105408,2025-03-05,2,Розы,completed
105409,2025-03-05,1,Композиции,completed
105410,2025-03-05,3,Композиции,completed
105411,2025-03-05,1,Розы,completed
105412,2025-03-05,1,Пионы,completed
105413,2025-03-05,1,Сборные букеты,completed
105414,2025-03-05,1,Пионы,completed
105415,2025-03-05,1,Розы,completed
105416,2025-03-05,2,Тюльпаны,completed
105417,2025-03-05,1,Розы,completed
105418,2025-03-05,2,Розы,completed
105419,2025-03-05,1,Сборные букеты,completed
105420,2025-03-05,1,Сборные букеты,completed
105421,2025-03-05,1,Пионы,completed
105422,2025-03-05,2,Хризантемы,completed
105423,2025-03-05,1,Розы,completed
105424,2025-03-05,3,Тюльпаны,completed
105425,2025-03-05,2,Розы,completed
105426,2025-03-05,2,Розы,completed
105427,2025-03-05,1,Пионы,cancelled
105428,2025-03-05,1,Тюльпаны,pending
105429,2025-03-06,2,Сборные букеты,completed
105430,2025-03-06,1,Розы,completed
105431,2025-03-06,1,Хризантемы,completed
105432,2025-03-06,1,Розы,completed
